"SessionName","CreatedTime","ObjectName","FrameIndex","TimeStamp","PosX","PosY","PosZ","RotX","RotY","RotZ","ScaleX","ScaleY","ScaleZ"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103460","389.7468","0","1.14","4.359521","0","319.0792","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103461","389.7502","0","1.14","4.362143","0","319.3741","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103462","389.7536","0","1.14","4.36488","0","319.682","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103463","389.757","0","1.14","4.367609","0","319.989","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103464","389.7604","0","1.14","4.370305","0","320.2923","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103465","389.7638","0","1.14","4.373019","0","320.5976","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103466","389.7673","0","1.14","4.375753","0","320.9052","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103467","389.7707","0","1.14","4.378537","0","321.2184","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103468","389.7741","0","1.14","4.381272","0","321.5261","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103469","389.7775","0","1.14","4.383964","0","321.8289","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103470","389.781","0","1.14","4.386721","0","322.1391","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103471","389.7844","0","1.14","4.389508","0","322.4527","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103472","389.7879","0","1.14","4.392222","0","322.758","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103473","389.7913","0","1.14","4.395035","0","323.0745","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103474","389.7947","0","1.14","4.397697","0","323.3739","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103475","389.7982","0","1.14","4.40048","0","323.687","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103476","389.8015","0","1.14","4.403224","0","323.9957","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103477","389.8049","0","1.14","4.405898","0","324.2965","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103478","389.8084","0","1.14","4.40864","0","324.605","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103479","389.8117","0","1.14","4.41139","0","324.9144","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103480","389.8152","0","1.14","4.414093","0","325.2185","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103481","389.8186","0","1.14","4.416867","0","325.5305","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103482","389.8221","0","1.14","4.41956","0","325.8334","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103483","389.8255","0","1.14","4.422324","0","326.1444","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103484","389.8289","0","1.14","4.425109","0","326.4578","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103485","389.8323","0","1.14","4.427812","0","326.7618","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103486","389.8358","0","1.14","4.43054","0","327.0686","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103487","389.8391","0","1.14","4.433314","0","327.3807","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103488","389.8426","0","1.14","4.436015","0","327.6845","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103489","389.846","0","1.14","4.438775","0","327.9951","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103490","389.8495","0","1.14","4.441509","0","328.3026","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103491","389.8529","0","1.14","4.444338","0","328.6209","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103492","389.8564","0","1.14","4.446994","0","328.9197","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103493","389.8597","0","1.14","4.449785","0","329.2337","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103494","389.8631","0","1.14","4.452465","0","329.5351","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103495","389.8665","0","1.14","4.455189","0","329.8416","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103496","389.8699","0","1.14","4.457875","0","330.1438","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103497","389.8731","0","1.14","4.460601","0","330.4506","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103498","389.8766","0","1.14","4.463206","0","330.7436","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103499","389.8799","0","1.14","4.465994","0","331.0572","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103500","389.8833","0","1.14","4.468647","0","331.3557","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103501","389.8867","0","1.14","4.471323","0","331.6567","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103502","389.89","0","1.14","4.474082","0","331.9672","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103503","389.8935","0","1.14","4.476676","0","332.259","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103504","389.8968","0","1.14","4.479496","0","332.5763","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103505","389.9002","0","1.14","4.48213","0","332.8726","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103506","389.9035","0","1.14","4.484841","0","333.1776","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103507","389.9069","0","1.14","4.487519","0","333.4789","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103508","389.9102","0","1.14","4.490217","0","333.7824","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103509","389.9137","0","1.14","4.492898","0","334.084","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103510","389.9171","0","1.14","4.495634","0","334.3918","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103511","389.9206","0","1.14","4.49835","0","334.6974","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103512","389.9238","0","1.14","4.501134","0","335.0106","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103513","389.9272","0","1.14","4.503744","0","335.3041","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103514","389.9306","0","1.14","4.506436","0","335.607","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103515","389.934","0","1.14","4.509151","0","335.9124","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103516","389.9373","0","1.14","4.511864","0","336.2177","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103517","389.9407","0","1.14","4.514489","0","336.513","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103518","389.944","0","1.14","4.517288","0","336.8279","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103519","389.9473","0","1.14","4.519866","0","337.1179","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103520","389.9508","0","1.14","4.522514","0","337.4158","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103521","389.954","0","1.14","4.525305","0","337.7297","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103522","389.9574","0","1.14","4.527933","0","338.0254","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103523","389.9608","0","1.14","4.530617","0","338.3273","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103524","389.9642","0","1.14","4.533355","0","338.6354","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103525","389.9675","0","1.14","4.536028","0","338.9361","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103526","389.9709","0","1.14","4.538701","0","339.2368","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103527","389.9742","0","1.14","4.541397","0","339.5401","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103528","389.9775","0","1.14","4.544055","0","339.8391","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103529","389.9809","0","1.14","4.546727","0","340.1397","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103530","389.9843","0","1.14","4.549431","0","340.444","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103531","389.9878","0","1.14","4.552141","0","340.7488","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103532","390.2825","0","1.14","4.554892","0","341.0583","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103533","390.2887","0","1.14","4.790684","0","7.584867","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103534","390.2906","0","1.14","4.795622","0","8.140427","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103535","390.2951","0","1.14","4.797206","0","8.318609","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103536","390.2984","0","1.14","4.800795","0","8.722313","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103537","390.3018","0","1.14","4.803414","0","9.016991","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103538","390.3051","0","1.14","4.806098","0","9.318995","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103539","390.3086","0","1.14","4.808818","0","9.624907","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103540","390.312","0","1.14","4.811548","0","9.932066","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103541","390.3154","0","1.14","4.814268","0","10.23804","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103542","390.3188","0","1.14","4.817016","0","10.54714","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103543","390.3221","0","1.14","4.819698","0","10.84888","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103544","390.3256","0","1.14","4.822404","0","11.1533","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103545","390.3289","0","1.14","4.82515","0","11.46228","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103546","390.3322","0","1.14","4.827862","0","11.76737","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103547","390.3357","0","1.14","4.830485","0","12.06239","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103548","390.3391","0","1.14","4.833222","0","12.37035","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103549","390.3425","0","1.14","4.835984","0","12.68101","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103550","390.3459","0","1.14","4.838658","0","12.98184","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103551","390.3493","0","1.14","4.841416","0","13.29217","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103552","390.3528","0","1.14","4.844139","0","13.59842","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103553","390.3561","0","1.14","4.846887","0","13.90757","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103554","390.3596","0","1.14","4.849617","0","14.21477","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103555","390.363","0","1.14","4.85233","0","14.51998","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103556","390.3662","0","1.14","4.855075","0","14.82874","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103557","390.3698","0","1.14","4.857695","0","15.12346","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103558","390.3731","0","1.14","4.860489","0","15.43786","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103559","390.3766","0","1.14","4.863181","0","15.74063","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103560","390.38","0","1.14","4.865941","0","16.05115","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103561","390.3834","0","1.14","4.868711","0","16.36283","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103562","390.3868","0","1.14","4.871406","0","16.66598","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103563","390.3901","0","1.14","4.874109","0","16.9701","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103564","390.3936","0","1.14","4.876801","0","17.27291","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103565","390.397","0","1.14","4.879557","0","17.58295","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103566","390.4004","0","1.14","4.882332","0","17.89518","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103567","390.4037","0","1.14","4.885028","0","18.19852","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103568","390.4072","0","1.14","4.887653","0","18.49381","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103569","390.4106","0","1.14","4.890471","0","18.81076","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103570","390.414","0","1.14","4.893178","0","19.11542","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103571","390.4173","0","1.14","4.895919","0","19.42371","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103572","390.4208","0","1.14","4.898545","0","19.71918","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103573","390.4241","0","1.14","4.901343","0","20.03394","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103574","390.4276","0","1.14","4.90401","0","20.33398","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103575","390.431","0","1.14","4.906746","0","20.64179","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103576","390.4345","0","1.14","4.909513","0","20.95314","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103577","390.4379","0","1.14","4.912271","0","21.26335","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103578","390.4414","0","1.14","4.915032","0","21.57403","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103579","390.4447","0","1.14","4.917798","0","21.88511","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103580","390.448","0","1.14","4.920464","0","22.1851","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103581","390.4515","0","1.14","4.923106","0","22.48227","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103582","390.4549","0","1.14","4.92588","0","22.79436","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103583","390.4581","0","1.14","4.928575","0","23.09753","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103584","390.4615","0","1.14","4.93116","0","23.3884","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103585","390.4649","0","1.14","4.933913","0","23.69809","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103586","390.4684","0","1.14","4.936623","0","24.00297","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103587","390.4718","0","1.14","4.939398","0","24.31517","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103588","390.4752","0","1.14","4.942137","0","24.62325","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103589","390.4787","0","1.14","4.94483","0","24.92628","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103590","390.4821","0","1.14","4.947629","0","25.24114","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103591","390.4855","0","1.14","4.950357","0","25.54803","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103592","390.4889","0","1.14","4.953098","0","25.85638","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103593","390.4924","0","1.14","4.955828","0","26.16352","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103594","390.4958","0","1.14","4.958606","0","26.47605","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103595","390.4992","0","1.14","4.961367","0","26.7866","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103596","390.5027","0","1.14","4.964059","0","27.08949","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103597","390.5061","0","1.14","4.966829","0","27.40114","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103598","390.5095","0","1.14","4.969562","0","27.70859","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103599","390.5129","0","1.14","4.972293","0","28.01579","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103600","390.5163","0","1.14","4.975035","0","28.32426","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103601","390.5197","0","1.14","4.977704","0","28.62454","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103602","390.5231","0","1.14","4.980485","0","28.9374","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103603","390.5265","0","1.14","4.983174","0","29.23997","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103604","390.53","0","1.14","4.985905","0","29.54712","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103605","390.5334","0","1.14","4.988687","0","29.86008","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103606","390.5369","0","1.14","4.991402","0","30.16558","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103607","390.5402","0","1.14","4.994199","0","30.48019","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103608","390.5436","0","1.14","4.996858","0","30.77938","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103609","390.5471","0","1.14","4.999547","0","31.08194","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103610","390.5504","0","1.14","5.002362","0","31.39855","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103611","390.5538","0","1.14","5.00505","0","31.70098","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103612","390.5572","0","1.14","5.007724","0","32.0018","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103613","390.5605","0","1.14","5.010429","0","32.30614","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103614","390.5639","0","1.14","5.013143","0","32.61145","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103615","390.5674","0","1.14","5.015831","0","32.9139","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103616","390.5708","0","1.14","5.018597","0","33.22506","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103617","390.5742","0","1.14","5.021349","0","33.53464","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103618","390.5776","0","1.14","5.024076","0","33.84137","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103619","390.581","0","1.14","5.026756","0","34.14291","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103620","390.5844","0","1.14","5.029511","0","34.45288","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103621","390.5878","0","1.14","5.032199","0","34.75526","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103622","390.5911","0","1.14","5.034912","0","35.06046","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103623","390.5945","0","1.14","5.037543","0","35.35649","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103624","390.5979","0","1.14","5.040247","0","35.66063","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103625","390.6011","0","1.14","5.042985","0","35.96867","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103626","390.6046","0","1.14","5.045591","0","36.26181","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103627","390.608","0","1.14","5.048346","0","36.57175","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103628","390.6114","0","1.14","5.051074","0","36.87867","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103629","390.6148","0","1.14","5.053791","0","37.18429","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103630","390.6181","0","1.14","5.056514","0","37.49063","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103631","390.6215","0","1.14","5.059207","0","37.79363","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103632","390.6249","0","1.14","5.061887","0","38.09511","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103633","390.6284","0","1.14","5.064638","0","38.40462","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103634","390.6318","0","1.14","5.067401","0","38.71545","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103635","390.6352","0","1.14","5.070107","0","39.01985","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103636","390.6386","0","1.14","5.072843","0","39.32768","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103637","390.6421","0","1.14","5.075594","0","39.63727","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103638","390.6454","0","1.14","5.078331","0","39.9451","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103639","390.6488","0","1.14","5.080971","0","40.24211","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103640","390.6522","0","1.14","5.083719","0","40.55129","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103641","390.6556","0","1.14","5.08642","0","40.85511","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103642","390.6591","0","1.14","5.089148","0","41.16198","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103643","390.6624","0","1.14","5.091961","0","41.47855","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103644","390.9437","0","1.14","5.09461","0","41.77652","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103645","390.9482","0","1.14","5.319658","0","67.09444","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103646","390.9518","0","1.14","5.323209","0","67.49387","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103647","390.9551","0","1.14","5.326096","0","67.81867","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103648","390.9585","0","1.14","5.328785","0","68.12121","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103649","390.9619","0","1.14","5.331476","0","68.42394","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103650","390.9653","0","1.14","5.334213","0","68.73181","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103651","390.9687","0","1.14","5.336913","0","69.03559","0","0.25","0.25","0.25"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_10","103652","390.972","0","1.14","5.33963","0","69.34119","0","0.25","0.25","0.25"
